Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Location
04/27/2018 09:52:56 AM,Unlimited Possibilities Inc.,000135,Unlimited Possibilities Inc.,40620,Unlimited Possibilities Inc.,7128,Peer Advocacy,472,Adults,(518)587-2851,(518)587-2851,36 Cady Hill Blvd,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Advocacy/Support Services,Support,Self-Help,"36 Cady Hill Blvd
Saratoga Springs, NY 12866
(43.062381, -73.822056)"
04/27/2018 09:52:56 AM,Unlimited Possibilities Inc.,000135,Unlimited Possibilities Inc.,40620,Unlimited Possibilities Inc.,7128,Self Help,473,Adults,(518)587-2851,(518)587-2851,36 Cady Hill Blvd,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Self-Help Programs,Support,Self-Help,"36 Cady Hill Blvd
Saratoga Springs, NY 12866
(43.062381, -73.822056)"
04/27/2018 09:52:56 AM,Unlimited Possibilities Inc.,000135,Unlimited Possibilities Inc.,40620,Unlimited Possibilities Inc.,7128,Supported Education,340,Adults,(518)587-2851,(518)587-2851,36 Cady Hill Blvd,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Supported Education,Support,Education,"36 Cady Hill Blvd
Saratoga Springs, NY 12866
(43.062381, -73.822056)"
04/27/2018 09:52:56 AM,Unlimited Possibilities Inc.,000135,Unlimited Possibilities Inc.,40620,Unlimited Possibilities Inc.,7128,Transitional Employment,420,Adults,(518)587-2851,(518)587-2851,36 Cady Hill Blvd,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Transitional Employment Placement (TEP),Support,Vocational,"36 Cady Hill Blvd
Saratoga Springs, NY 12866
(43.062381, -73.822056)"
04/27/2018 09:52:56 AM,Unlimited Possibilities Inc.,000135,Unlimited Possibilities Inc.,40620,Unlimited Possibilities Inc.,7128,Warm Line Alternative Crisis Support,450,Adults,(518)587-2851,(518)587-2851,36 Cady Hill Blvd,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Advocacy/Support Services,Support,Self-Help,"36 Cady Hill Blvd
Saratoga Springs, NY 12866
(43.062381, -73.822056)"
04/27/2018 09:52:56 AM,Bethesda House of Schenectady Inc.,852099,Bethesda House of Schenectady Inc.,41800,Bethesda House of Schenectady Inc.,7765,Drop-In Center,001,Children Adults,(518)374-7873,(518)374-7873,834 State Street,,Schenectady,NY,12307,N,,,Schenectady,Hudson River,Drop In Centers,Support,Self-Help,"834 State Street
Schenectady, NY 12307
(42.806426, -73.933458)"
04/27/2018 09:52:56 AM,Burnt Hills-Ballston Lake Community Human Services,798099,Burnt Hills-Ballston Lake Community Human Svs,26110,Burnt Hills-Ballston Lake Community Human Svs,7472,Community Human Services Respite,002,Children Adolescents Adults,(518)399-4624,(518)399-4624,543 Saratoga Road,,Glenville,NY,12302,N,,,Schenectady,Hudson River,Respite Services,Support,General Support,"543 Saratoga Road
Glenville, NY 12302
(42.89436, -73.918839)"
04/27/2018 09:52:56 AM,Burnt Hills-Ballston Lake Community Human Services,798099,Burnt Hills-Ballston Lake Community Human Svs,26110,Burnt Hills-Ballston Lake Community Human Svs,7472,Family Support Services,001,Children Adolescents,(518)399-4624,(518)399-4624,543 Saratoga Road,,Glenville,NY,12302,N,,,Schenectady,Hudson River,Family Support Services - Children & Family,Support,General Support,"543 Saratoga Road
Glenville, NY 12302
(42.89436, -73.918839)"
04/27/2018 09:52:56 AM,Capital District Psychiatric Center,072099,Capital District Psychiatric Center,90200,Capital District Psychiatric Center,0024,Capital District PC @ Ellis Hospital  - HHCM,016,Adults,(518)549-6000,(518)831-6954,216 Lafayette Street,,Schenectady,NY,12305,N,,,Schenectady,Hudson River,Health Home Care Management,Support,Care Coordination,"216 Lafayette Street
Schenectady, NY 12305
(42.811126, -73.940184)"
04/27/2018 09:52:56 AM,Capital District Psychiatric Center,072099,Capital District Psychiatric Center,90200,Capital District Psychiatric Center,0024,Schenectady County Clinic Treatment Program,441,Adults,(518)549-6000,(518)374-3403,738 State Street,,Schenectady,NY,12305-1206,Y,,36,Schenectady,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"738 State Street
Schenectady, NY 12305-1206
(42.809246, -73.936754)"
04/27/2018 09:52:56 AM,Capital District Psychiatric Center,072099,Capital District Psychiatric Center,90200,Capital District Psychiatric Center,0024,Union Street Residence,443,Adults,(518)549-6000,Not Available,,,,NY,,Y,,36,Schenectady,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Capital District YMCA,632099,Capital District YMCA,18640,Capital District YMCA,8941,Advocacy/Support Services,001,Adults,(518)374-9136,(518)374-9136,845 Broadway,,Schenectady,NY,12305,N,,,Schenectady,Hudson River,Advocacy/Support Services,Support,Self-Help,"845 Broadway
Schenectady, NY 12305
(42.80332, -73.952998)"
04/27/2018 09:52:56 AM,Capital District YMCA,632099,Capital District YMCA,18640,Capital District YMCA,8941,Capital District YMCA SH/Schenectady Co.-Comm.Svcs.,630,Adults,(518)374-9136,Not Available,,,,NY,,N,,,Schenectady,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Capital District YMCA,632099,Capital District YMCA,18640,Capital District YMCA,8941,community support,002,Adults,(518)374-9136,(518)374-9136x4400,845 Broadway,,Schenectady,NY,12305,N,,,Schenectady,Hudson River,Outreach,Support,General Support,"845 Broadway
Schenectady, NY 12305
(42.80332, -73.952998)"
04/27/2018 09:52:56 AM,DePaul Community Services Inc.,126099,DePaul Community Services Inc.,17600,DePaul Community Services Inc.,7126,Joseph L. Allen SP/SRO,032,Adults,(585)426-8000,Not Available,,,,NY,,N,,,Schenectady,Hudson River,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Affirmative Business/Industry,001,Adults,(518)243-4000,(518)831-6960,502 State Street,,Schenectady,NY,12308,N,,,Schenectady,Hudson River,Affirmative Business/Industry,Support,Vocational,"502 State Street
Schenectady, NY 12308
(42.811957, -73.940471)"
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Ellis Child and Adolescent Treatment Services,010,Children Adolescents,(518)243-4000,(518)382-2290,624 Mcclellan Street,,Schenectady,NY,12304-1020,Y,,36,Schenectady,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"624 Mcclellan Street
Schenectady, NY 12304-1020
(42.805486, -73.917138)"
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Ellis Hospital Department of Psychiatry,020,Adolescents Adults,(518)243-4000,(518)243-4212,1101 Nott Street,B3 And C3 3rd Fl And C2 2nd Fl,Schenectady,NY,12308-2425,Y,,36,Schenectady,Hudson River,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,"1101 Nott Street
Schenectady, NY 12308-2425
(42.819818, -73.918883)"
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Ellis Hospital Forensic Services,011,Adults,(518)243-4000,(518)388-4311,320 Veeder Avenue,,Schenectady,NY,12307,N,,,Schenectady,Hudson River,Crisis  Intervention,Emergency,Crisis,"320 Veeder Avenue
Schenectady, NY 12307
(42.809603, -73.939843)"
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Ellis Hospital - HH CM,012,Adults,(518)243-4000,(518)243-4000,1101 Nott Street,,Schenectady,NY,12308,N,,,Schenectady,Hudson River,Health Home Care Management,Support,Care Coordination,"1101 Nott Street
Schenectady, NY 12308
(42.819818, -73.918883)"
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Ellis Hospital - HH Non-Medicaid CM,013,Adults,(518)243-4000,(518)243-4000,216 Lafayette Street,,Schenectady,NY,12308,N,,,Schenectady,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,"216 Lafayette Street
Schenectady, NY 12308
(42.811126, -73.940184)"
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Ellis Hospital PROS,009,Adults,(518)243-4000,(518)243-3300,1023 State Street,,Schenectady,NY,12307-1511,Y,,36,Schenectady,Hudson River,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,"1023 State Street
Schenectady, NY 12307-1511
(42.801918, -73.928341)"
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Ellis Mental Health Clinic,110,Adults,(518)243-4000,(518)243-3300,1023 State Street,,Schenectady,NY,12307-1511,Y,,36,Schenectady,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"1023 State Street
Schenectady, NY 12307-1511
(42.801918, -73.928341)"
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Healthy Steps Specialist,016,Children,(518)243-4000,(518)243-4840,624 Mcclellan,Suite 202,Schenectady,NY,12308,N,,,Schenectady,Hudson River,Advocacy/Support Services,Support,Self-Help,"624 Mcclellan
Schenectady, NY 12308
(42.805486, -73.917138)"
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Non-Inpatient Crisis Services,888,Children Adolescents Adults,(518)243-4000,(518)386-3302,1101 Nott Street,,Schenectady,NY,12308-2487,N,,,Schenectady,Hudson River,Crisis  Intervention,Emergency,Crisis,"1101 Nott Street
Schenectady, NY 12308-2487
(42.819818, -73.918883)"
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Peer Advocacy Program,777,,(518)243-4000,(518)386-3302,216 Lafayette Street,,Schenectady,NY,12304,N,,,Schenectady,Hudson River,Advocacy/Support Services,Support,Self-Help,"216 Lafayette Street
Schenectady, NY 12304
(42.811126, -73.940184)"
04/27/2018 09:52:56 AM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Supported Housing,007,Adults,(518)243-4000,(518)374-2785,13 State Street,,Schenectady,NY,12305,N,,,Schenectady,Hudson River,Advocacy/Support Services,Support,Self-Help,"13 State Street
Schenectady, NY 12305
(42.815251, -73.949028)"
04/27/2018 09:52:56 AM,Family & Children's Services of the Capital Region,000041,Family & Children's Services of the Capital R,26330,Family & Children's Services of the Capital R,9031,Contact Lifeline,001,Adolescents Adults,(518)462-6531,(518)462-6531x106,650 Warren Street,,Albany,NY,12208,N,,,Schenectady,Hudson River,Advocacy/Support Services,Support,Self-Help,"650 Warren Street
Albany, NY 12208
(42.658327, -73.786278)"
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Assisted OP Trmt - Non Medicaid CC,007,Adults,(518)374-8424,(518)370-3698,201 Nott Terrace,,Schenectady,NY,12307,N,,,Schenectady,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,"201 Nott Terrace
Schenectady, NY 12307
(42.811028, -73.936848)"
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Assisted Outpatient Treatment (2),006,Adults,(518)374-8424,(518)370-3698,201 Nott Terrace,,Schenectady,NY,12307,N,,,Schenectady,Hudson River,Transition Management Services,Support,Care Coordination,"201 Nott Terrace
Schenectady, NY 12307
(42.811028, -73.936848)"
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Mohawk Oppor SH/PC Long Stay Schenectady Co. - Comm. Svcs,632,Adults,(518)374-8424,Not Available,,,,NY,,N,,,Schenectady,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Mohawk Opportunities ACT Program,470,Adults,(518)374-8424,(518)372-3934,201 Nott Terrace,,Schenectady,NY,12307-1025,Y,,36,Schenectady,Hudson River,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,"201 Nott Terrace
Schenectady, NY 12307-1025
(42.811028, -73.936848)"
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Mohawk Opportunities - Curry House,435,Adults,(518)374-8424,Not Available,,,,NY,,Y,1,36,Schenectady,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Mohawk Opportunities - Dominion House,432,Adults,(518)374-8424,Not Available,,,,NY,,Y,1,36,Schenectady,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Mohawk Opportunities - Emmanuel House,434,Adults,(518)374-8424,Not Available,,,,NY,,Y,1,36,Schenectady,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Mohawk Opportunities - Jones Home,430,Adults,(518)374-8424,Not Available,,,,NY,,Y,1,36,Schenectady,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Mohawk Opportunities/MRT Supp Hsing Schen Co. - Comm. Svcs,633,Adults,(518)374-8424,Not Available,,,,NY,,N,,,Schenectady,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Mohawk Opportunities SH/Schenectady Co. - Comm. Svcs,630,Adults,(518)374-8424,Not Available,,,,NY,,N,,,Schenectady,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Mohawk Opportunities - The Apartment Program,431,Adults,(518)374-8424,Not Available,,,,NY,,Y,1,36,Schenectady,Hudson River,Apartment/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Mohawk Opportunities Inc.,291099,Mohawk Opportunities Inc.,14810,Mohawk Opportunities Inc.,7638,Reinvestment Work Program,004,Adults,(518)374-8424,(518)374-8424,201 Nott Terrace,,Schenectady,NY,12307,N,,,Schenectady,Hudson River,Work Program,Support,Vocational,"201 Nott Terrace
Schenectady, NY 12307
(42.811028, -73.936848)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Northeast Parent & Child Society,13050,Northeast Parent & Child Society,7308,Northeast - Hamilton Elementary - SBMH,002,Children Adolescents,(518)346-1284,(518)381-8911,1091 Webster Street,,Schenectady,NY,12308,N,,,Schenectady,Hudson River,School Based Mental Health,Support,Education,"1091 Webster Street
Schenectady, NY 12308
(42.796482, -73.949954)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Northeast Parent & Child Society,13050,Northeast Parent & Child Society,7308,Northeast Parent & Child Society Behavioral Health Center,001,Children Adolescents Adults,(518)346-1284,(518)381-8911,530 Franklin Street,2nd Floor,Schenectady,NY,12305-2011,Y,,36,Schenectady,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"530 Franklin Street
Schenectady, NY 12305-2011
(42.813057, -73.938374)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Northeast Parent & Child Society,13050,Northeast Parent & Child Society,7308,Northeast - Pleasant Valley Elementary - SBMH,003,Children Adolescents,(518)346-1284,(518)381-8911,1097 Forest Road,,Schenectady,NY,12308,N,,,Schenectady,Hudson River,School Based Mental Health,Support,Education,"1097 Forest Road
Schenectady, NY 12308
(42.79878, -73.941137)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Northeast Parent & Child Society,13050,Northeast Parent & Child Society,7308,NPCS - Intensive Family Empowerment Program,004,Adolescents,(518)346-1284,(518)381-8911x11,530 Franklin Street,,Schenectady,NY,12305,N,,,Schenectady,Hudson River,Family Support Services - Children & Family,Support,General Support,"530 Franklin Street
Schenectady, NY 12305
(42.813057, -73.938374)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Northeast Parent & Child Society,13050,Northeast Parent & Child Society,7308,NPCS - School To Work - SANE School,005,Adolescents,(518)346-1284,(518)346-7011,1821 Hamburg Street,,Schenectady,NY,12308,N,,,Schenectady,Hudson River,Vocational Services - Children & Family (C & F),Support,Vocational,"1821 Hamburg Street
Schenectady, NY 12308
(42.791259, -73.929582)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Family Support,006,Children Adolescents Adults,(518)426-2600,(518)431-1631,530 Franklin Street,,Schenectady,NY,12305,N,,,Schenectady,Hudson River,Family Support Services - Children & Family,Support,General Support,"530 Franklin Street
Schenectady, NY 12305
(42.813057, -73.938374)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Health Home Care Management,035,Children Adolescents,(518)426-2600,(518)431-1631,Parsons Child And Family Services,530 Franklin St.,Schenectady,NY,12305,N,,,Schenectady,Hudson River,Health Home Care Management,Support,Care Coordination,"Parsons Child
Schenectady, NY 12305"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Health Home Non Medicaid Care Management,036,Children Adolescents,(518)426-2600,(518)431-1631,530 Franklin Street,,Schenectady,NY,12305,N,,,Schenectady,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,"530 Franklin Street
Schenectady, NY 12305
(42.813057, -73.938374)"
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Compeer - Schenectady County,650,Adults,(518)464-1511,(518)464-1511,314 Central Avenue,,Albany,NY,12206,N,,,Schenectady,Hudson River,Advocacy/Support Services,Support,Self-Help,"314 Central Avenue
Albany, NY 12206
(42.665139, -73.772929)"
