Agency Name,Program Name,Populations Served,Agency Phone,Program Phone,Program Address 1,Program City,Program State,Program Zip,Program County,Program Region,Program Type Description,Program Category Description,Program Subcategory Description,Complete Address,lat,lon
Central New York Psychiatric Center,Bedford Hills Reception,Adults,(315)765-3600,(914)241-3100,Bedford Hills Correctional Facility,Bedford Hills,NY,10507,Westchester,Hudson River,Prison-based Forensic Mental Health Units,Support,Forensics,Bedford Hills Correctional Facility Bedford Hills Westchester NY US 10507,"NA","NA"
Central New York Psychiatric Center,Bedford Hills Therapeutic Behavioral Unit,Adults,(315)765-3600,(914)241-3100,Bedford Hills Correctional Facility,Bedford Hills,NY,10507,Westchester,Hudson River,Prison-based Forensic Mental Health Units,Support,Forensics,Bedford Hills Correctional Facility Bedford Hills Westchester NY US 10507,"NA","NA"
Central New York Psychiatric Center,Taconic OMH Satellite Unit,Adults,(315)765-3600,(914)666-7280,250 Harris Road,Bedford Hills,NY,10507,Westchester,Hudson River,Prison-based Forensic Mental Health Units,Support,Forensics,250 Harris Road Bedford Hills Westchester NY US 10507,"NA","NA"
CHOICE of New Rochelle Inc.,Self Help Programs,Adults,(914)576-0173,(914)576-0173,200 E Post Rd Lower Level,White Plains,NY,10601,Westchester,Hudson River,Self-Help Programs,Support,Self-Help,200 E Post Rd Lower Level White Plains Westchester NY US 10601,"NA","NA"
Cluster Inc.,CLUSTER - Goodbody House,Adults,(914)963-6440,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Congregate/Treatment,Residential,Treatment Program,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Cluster Inc.,Cluster Supp Housing - PC Long Stay Westchester - Comm Svcs,Adults,(914)963-6440,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Cluster Inc.,Cluster Supported Housing - Westchester County - Comm. Svces,Adults,(914)963-6440,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Cluster Inc.,Cluster Treatment Apartments,Adults,(914)963-6440,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Apartment/Treatment,Residential,Treatment Program,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Cluster Inc.,The Leanna Goerlich Residence of Cluster,Adults,(914)963-6440,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Congregate/Treatment,Residential,Treatment Program,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Community Housing Innovations Inc.,CHI SP/SRO,Adults,(914)683-1010,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Eating Disorder Treatment of New York LLC,Clementine Briarcliff Manor,Adolescents,(310)589-8999,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Community Residence for Eating Disorder Integrated Treatment Program,Residential,Treatment Program,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Eating Disorder Treatment of New York LLC,Monte Nido River Towns,Adults,(310)589-8999,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Community Residence for Eating Disorder Integrated Treatment Program,Residential,Treatment Program,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Family Services of Westchester Inc.,Crisis Intervention,Children Adolescents Adults,(914)937-2320,(914)937-2320,6 Gramatan Ave,Mt. Vernon,NY,10550,Westchester,Hudson River,Crisis  Intervention,Emergency,Crisis,6 Gramatan Ave Mt. Vernon Westchester NY US 10550,"NA","NA"
Family Services of Westchester Inc.,Crisis Respite,Children,(914)937-2320,(914)948-8004,106 No. Broadway,White Plains,NY,10606,Westchester,Hudson River,Respite Services,Support,General Support,106 No. Broadway White Plains Westchester NY US 10606,"NA","NA"
Family Services of Westchester Inc.,Family Services of Westchester Yonkers MH Clinic,Children Adolescents Adults,(914)937-2320,(914)964-6767,20 South Broadway,Yonkers,NY,10701-3713,Westchester,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,20 South Broadway Yonkers Westchester NY US 10701-3713,"NA","NA"
Family Services of Westchester Inc.,Family Support Service,Adolescents,(914)937-2320,(914)937-2320x120,One Gateway Plaza,Port Chester,NY,10573,Westchester,Hudson River,Family Support Services - Children & Family,Support,General Support,One Gateway Plaza Port Chester Westchester NY US 10573,"NA","NA"
Family Services of Westchester Inc.,Minds at Ease Screening Program,Children Adolescents,(914)937-2320,(914)937-2320x120,One Gateway Plaza,Port Chester,NY,10573,Westchester,Hudson River,Early Recognition Coordination and Screening Services,Support,General Support,One Gateway Plaza Port Chester Westchester NY US 10573,"NA","NA"
Family Services of Westchester Inc.,Partnership Innovation For Older Adults,Adults,(914)937-2320,(914)937-2320,One Gateway Plaza - 4th Flr.,Port Chester,NY,10573,Westchester,Hudson River,Geriatric Demo Gatekeeper,Support,General Support,One Gateway Plaza - 4th Flr. Port Chester Westchester NY US 10573,"NA","NA"
Family Services of Westchester Inc.,Peer Advocacy Youth Forum,Not Reported,(914)937-2320,(914)948-8004,106 No. Broadway,White Plains,NY,10606,Westchester,Hudson River,Advocacy/Support Services,Support,Self-Help,106 No. Broadway White Plains Westchester NY US 10606,"NA","NA"
Family Services of Westchester Inc.,Respite,Not Reported,(914)937-2320,(914)948-8004x240,106 No. Broadway,White Plains,NY,10606,Westchester,Hudson River,Respite Services,Support,General Support,106 No. Broadway White Plains Westchester NY US 10606,"NA","NA"
Family Services of Westchester Inc.,Summit Avenue Community Residence,Adolescents,(914)937-2320,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Children & Youth Community Residence,Residential,Treatment Program,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Family Ties of Westchester Inc.,1650-Family Support Services - Children & Family,Children Adolescents,(914)995-5238,(914)995-5238,112 East Post Road,White Plains,NY,10601,Westchester,Hudson River,Family Support Services - Children & Family,Support,General Support,112 East Post Road White Plains Westchester NY US 10601,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Apartment Program,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Apartment/Treatment,Residential,Treatment Program,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Edgemont House,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Congregate/Treatment,Residential,Treatment Program,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Futura House Apartments,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Apartment/Treatment,Residential,Treatment Program,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Human Development House,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Congregate/Treatment,Residential,Treatment Program,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS of Westchester - Adult Home SCM,Adults,(914)835-8906,(914)835-8906,Lexington Avenue,Mohegan Lake,NY,10547,Westchester,Hudson River,Adult Home Supportive Case Management,Support,Care Coordination,Lexington Avenue Mohegan Lake Westchester NY US 10547,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Supp Housing/North Broadway White Plains-Comm.Svcs.,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS Supp Housing/Transformation SH Westchester - Comm Svcs,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Supported Housing/Aging Out Youth-Comm.Svcs.,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Supported Housing/Boston Post Road-Comm.Svcs.,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Supported Housing/Education Demo-Comm.Svcs.,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Supported Housing/MICA/Homeless-Comm.Svcs.,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Supported Housing/S+C-Comm.Svcs.,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Supported Housing/Supported Family-Comm.Svcs.,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS - Supported Housing/Westchester County-Comm.Svcs.,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Human Development Svcs. of Westchester Inc.,HDS Supported Housing/Westchester Cty PC Long Stay-Comm Svcs,Adults,(914)835-8906,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Jawonio Inc.,ACE - Westchester (Connections),Adults,(845)708-2000,(914)963-8666,176 S. Broadway,Yonkers,NY,10701,Westchester,Hudson River,Assisted Competitive Employment,Support,Vocational,176 S. Broadway Yonkers Westchester NY US 10701,"NA","NA"
Jawonio Inc.,Drop Ins,Adults,(845)708-2000,(845)708-2000x2220,Scattered Sites,Yonkers,NY,10701,Westchester,Hudson River,Drop In Centers,Support,Self-Help,Scattered Sites Yonkers Westchester NY US 10701,"NA","NA"
Jawonio Inc.,OISES - Westchester,Adults,(845)708-2000,(914)963-8666x318,176 S. Broadway,Yonkers,NY,10701,Westchester,Hudson River,Ongoing Integrated Supported Employment Services,Support,Vocational,176 S. Broadway Yonkers Westchester NY US 10701,"NA","NA"
Jawonio Inc.,Westchester Transportation,Adults,(845)708-2000,(914)963-8666,176 S. Broadway,Yonkers,NY,10701,Westchester,Hudson River,Transportation,Support,General Support,176 S. Broadway Yonkers Westchester NY US 10701,"NA","NA"
Julia Dyckman Andrus Memorial Inc.,The MH Div./Julia Dyckman Andrus Memorial White Plains Cl,Children Adolescents Adults,(914)965-3700,(914)949-7680,19 Greenridge Avenue,White Plains,NY,10605-1201,Westchester,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,19 Greenridge Avenue White Plains Westchester NY US 10605-1201,"NA","NA"
Legal Services of the Hudson Valley,Legal Services of the Hudson Valley - CSS,Adolescents Adults,(914)949-1305x210,(914)949-1305x0136,90 Maple Avenue,White Plains,NY,10601,Westchester,Hudson River,Advocacy/Support Services,Support,Self-Help,90 Maple Avenue White Plains Westchester NY US 10601,"NA","NA"
Lifting Up Westchester Inc.,Homeless Drop-in,Adults,(914)949-3098,(914)948-5044,86 East Post Road,White Plains,NY,10601,Westchester,Hudson River,Drop In Centers,Support,Self-Help,86 East Post Road White Plains Westchester NY US 10601,"NA","NA"
Lifting Up Westchester Inc.,LUW  Housing Services Office - SH/S+C - Comm. Svcs-Comm.Svcs,Adults,(914)949-3098,Not Available,Not Reported,Not Reported,NY,Not Reported,Westchester,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Westchester NY US Not Reported,"NA","NA"
Mental Health Association of Westchester Coun,Children's Crisis Services,Children Adolescents,(914)345-5900,(914)345-5900,580 White Plains Road,Tarrytown,NY,10591,Westchester,Hudson River,Crisis  Intervention,Emergency,Crisis,580 White Plains Road Tarrytown Westchester NY US 10591,"NA","NA"
Mental Health Association of Westchester Coun,Family Support,Children Adolescents Adults,(914)345-5900,(914)345-5900,580 White Plains Road,Tarrytown,NY,10591-5198,Westchester,Hudson River,Family Support Services - Children & Family,Support,General Support,580 White Plains Road Tarrytown Westchester NY US 10591-5198,"NA","NA"
Mental Health Association of Westchester Coun,Health  Home Care Management C&Y,Children Adolescents,(914)345-5900,(914)345-5900x7519,580 White Plains Road,Tarrytown,NY,10591-5198,Westchester,Hudson River,Health Home Care Management,Support,Care Coordination,580 White Plains Road Tarrytown Westchester NY US 10591-5198,"NA","NA"
Mental Health Association of Westchester Coun,Health Home C&Y Non Medicaid Care Management,Children Adolescents,(914)345-5900,(914)345-5900x7519,580 White Plains Road,Tarrytown,NY,10591-5198,Westchester,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,580 White Plains Road Tarrytown Westchester NY US 10591-5198,"NA","NA"
Mental Health Association of Westchester Coun,Info and Referral and Community Education,Children Adolescents Adults,(914)345-5900,(914)345-0700,300 Hamilton Avenue,White Plains,NY,10601,Westchester,Hudson River,Advocacy/Support Services,Support,Self-Help,300 Hamilton Avenue White Plains Westchester NY US 10601,"NA","NA"
Mental Health Association of Westchester Coun,Mental Health Association of Westchester County ACT Program,Adults,(914)345-5900,(914)347-4290,580 White Plains Road,Tarrytown,NY,10591-5198,Westchester,Hudson River,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,580 White Plains Road Tarrytown Westchester NY US 10591-5198,"NA","NA"
Mental Health Association of Westchester Coun,MHA Westchester - HH CM,Adults,(914)345-5900,(914)345-5900,580 White Plains Road,Tarrytown,NY,10591-5198,Westchester,Hudson River,Health Home Care Management,Support,Care Coordination,580 White Plains Road Tarrytown Westchester NY US 10591-5198,"NA","NA"
Mental Health Association of Westchester Coun,MHA Westchester - HH NonMed CM,Adults,(914)345-5900,(914)345-5900,580 White Plains Road,Tarrytown,NY,10591-5198,Westchester,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,580 White Plains Road Tarrytown Westchester NY US 10591-5198,"NA","NA"
